"","Region","RegionName","StateName","MSAName","CountyName","CityName","ForecastYoYPctChange"
"389","County","Perry County","MS","Hattiesburg","Perry County",NA,10.2716165413534
"390","County","Perry County","OH","Columbus","Perry County",NA,9.85989847715736
"391","County","Perry County","PA","Harrisburg-Carlisle","Perry County",NA,3.20271102895873
"392","County","Piatt County","IL","Champaign-Urbana","Piatt County",NA,1.52307692307692
"393","County","Pinal County","AZ","Phoenix-Mesa-Scottsdale","Pinal County",NA,4.24591738712776
"394","County","Posey County","IN","Evansville","Posey County",NA,-0.580066445182725
"395","County","Power County","ID",NA,"Power County",NA,6.71296829971182
"396","County","Pratt County","KS",NA,"Pratt County",NA,0.732876712328756
"397","County","Rabun County","GA",NA,"Rabun County",NA,4.28700564971751
"398","County","Rains County","TX",NA,"Rains County",NA,-0.805555555555559
"399","County","Ralls County","MO","Hannibal","Ralls County",NA,6.7888349514563
"400","County","Roane County","TN","Knoxville","Roane County",NA,5.11451495258934
"401","County","Rooks County","KS",NA,"Rooks County",NA,-1.33443708609271
"402","County","Routt County","CO","Steamboat Springs","Routt County",NA,3.61006808335054
"403","County","Rowan County","NC","Charlotte-Concord-Gastonia","Rowan County",NA,11.298749080206
"404","County","Salem County","NJ","Philadelphia-Camden-Wilmington","Salem County",NA,8.85821404226312
"405","County","Salem City","VA","Roanoke","Salem City",NA,3.95846444304595
"406","County","Sarpy County","NE","Omaha-Council Bluffs","Sarpy County",NA,-0.721294891249369
"407","County","Scott County","IA","Davenport-Moline-Rock Island","Scott County",NA,1.83584041857423
"408","County","Scott County","IN","Louisville/Jefferson County","Scott County",NA,-0.430056710775051
"409","County","Scott County","KS",NA,"Scott County",NA,-0.294680851063833
"410","County","Scott County","KY","Lexington-Fayette","Scott County",NA,6.64192139737991
"411","County","Scott County","MN","Minneapolis-St. Paul-Bloomington","Scott County",NA,5.35754583921015
"412","County","Scott County","TN",NA,"Scott County",NA,2.59096313912011
"413","County","Scott County","VA","Kingsport-Bristol-Bristol","Scott County",NA,6.39482961222091
"414","County","Sitka Borough","AK",NA,"Sitka Borough",NA,4.75505443234836
"415","County","Smith County","KS",NA,"Smith County",NA,5.5672877846791
"416","County","Smith County","TN","Nashville-Davidson--Murfreesboro--Franklin","Smith County",NA,13.2618542108988
"417","County","Smith County","TX","Tyler","Smith County",NA,-0.824203821656055
"418","County","Smyth County","VA",NA,"Smyth County",NA,3.64772727272726
"419","County","Stark County","ND","Dickinson","Stark County",NA,-10.7295810410495
"420","County","Stark County","OH","Canton-Massillon","Stark County",NA,5.56487341772152
"421","County","Starr County","TX","Rio Grande City","Starr County",NA,3.18601398601399
"422","County","Stone County","MO","Branson","Stone County",NA,3.16429894996912
"423","County","Stone County","MS",NA,"Stone County",NA,2.60017889087656
"424","County","Story County","IA","Ames","Story County",NA,4.37321121923298
"425","County","Surry County","NC","Mount Airy","Surry County",NA,4.50485436893204
"426","County","Swain County","NC",NA,"Swain County",NA,-0.708529214237741
"427","County","Taney County","MO","Branson","Taney County",NA,2.77801724137932
"428","County","Teton County","ID","Jackson","Teton County",NA,-1.69378378378379
"429","County","Teton County","MT",NA,"Teton County",NA,2.05416116248349
"430","County","Teton County","WY","Jackson","Teton County",NA,0.768496420047726
"431","County","Tioga County","NY","Binghamton","Tioga County",NA,0.495207667731634
"432","County","Tioga County","PA",NA,"Tioga County",NA,3.40031397174254
"433","County","Titus County","TX","Mount Pleasant","Titus County",NA,-0.177352206494585
"434","County","Toole County","MT",NA,"Toole County",NA,2.76808510638298
"435","County","Towns County","GA",NA,"Towns County",NA,4.69715447154471
"436","County","Trego County","KS",NA,"Trego County",NA,3.03412462908013
"437","County","Trigg County","KY","Clarksville","Trigg County",NA,-2.42386464826359
"438","County","Troup County","GA","LaGrange","Troup County",NA,2.04761904761905
"439","County","Tulsa County","OK","Tulsa","Tulsa County",NA,5.51101634683724
"440","County","Tyler County","TX",NA,"Tyler County",NA,2.72816486751717
"441","County","Uinta County","WY","Evanston","Uinta County",NA,1.20683111954458
"442","County","Union County","GA",NA,"Union County",NA,3.29514963880289
"443","County","Union County","IN","Cincinnati","Union County",NA,12.4686536485098
"444","County","Union Parish","LA","Monroe","Union Parish",NA,-0.500469483568078
"445","County","Union County","MS",NA,"Union County",NA,2.14141414141413
"446","County","Union County","NC","Charlotte-Concord-Gastonia","Union County",NA,5.33661670235546
"447","County","Union County","NJ","New York-Newark-Jersey City","Union County",NA,6.82085639382464
"448","County","Union County","NM",NA,"Union County",NA,1.38441780821918
"449","County","Union County","OH","Columbus","Union County",NA,5.58506429277943
"450","County","Union County","OR","La Grande","Union County",NA,-3.32688284518828
"451","County","Union County","TN","Knoxville","Union County",NA,6.97836538461538
"452","County","Upson County","GA","Thomaston","Upson County",NA,3.48132780082988
"453","County","Vance County","NC","Henderson","Vance County",NA,4.81777777777779
"454","County","Vilas County","WI",NA,"Vilas County",NA,0.307494866529767
"455","County","Walsh County","ND",NA,"Walsh County",NA,-4.05158264947245
"456","County","Wasco County","OR","The Dalles","Wasco County",NA,3.10209102091021
"457","County","Wayne County","GA","Jesup","Wayne County",NA,4.24667774086378
"458","County","Wayne County","IN","Richmond","Wayne County",NA,2.96520763187429
"459","County","Wayne County","MI","Detroit-Warren-Dearborn","Wayne County",NA,17.2051282051282
"460","County","Wayne County","MS",NA,"Wayne County",NA,0.872188139059316
"461","County","Wayne County","NC","Goldsboro","Wayne County",NA,-0.406429391504015
"462","County","Wayne County","NY","Rochester","Wayne County",NA,1.3487460815047
"463","County","Wayne County","OH","Wooster","Wayne County",NA,3.5236111111111
"464","County","Wayne County","PA",NA,"Wayne County",NA,3.36738703339883
"465","County","Weber County","UT","Ogden-Clearfield","Weber County",NA,3.01071975497702
"466","County","Wells County","IN","Fort Wayne","Wells County",NA,6.66050808314087
"467","County","White County","AR","Searcy","White County",NA,-0.524314765694078
"468","County","White County","GA",NA,"White County",NA,6.64191890348373
"469","County","White County","IN",NA,"White County",NA,7.58216783216783
"470","County","White County","TN",NA,"White County",NA,4.53216911764707
"471","County","Wythe County","VA",NA,"Wythe County",NA,2.01768488745981
"472","County","Yates County","NY","Rochester","Yates County",NA,0.700272479564035
"473","County","Young County","TX",NA,"Young County",NA,1.13711340206186
"474","County","Acadia Parish","LA","Lafayette","Acadia Parish",NA,4.49346405228759
"475","County","Aitkin County","MN",NA,"Aitkin County",NA,3.18126045733407
"476","County","Albany County","NY","Albany-Schenectady-Troy","Albany County",NA,7.27572731220147
"477","County","Albany County","WY","Laramie","Albany County",NA,-0.836848902281528
"478","County","Alcorn County","MS","Corinth","Alcorn County",NA,-5.82139352306182
"479","County","Alpena County","MI","Alpena","Alpena County",NA,7.10596833130328
"480","County","Amador County","CA",NA,"Amador County",NA,10.5673045734674
"481","County","Andrew County","MO","St. Joseph","Andrew County",NA,-0.127248500999333
"482","County","Antrim County","MI",NA,"Antrim County",NA,9.86827956989247
"483","County","Apache County","AZ",NA,"Apache County",NA,-0.303504380475594
"484","County","Archer County","TX","Wichita Falls","Archer County",NA,-2.78613569321534
"485","County","Arenac County","MI",NA,"Arenac County",NA,11.5183016105417
"486","County","Asotin County","WA","Lewiston","Asotin County",NA,-1.97720018239854
"487","County","Athens County","OH","Athens","Athens County",NA,1.36819484240687
"488","County","Austin County","TX","Houston-The Woodlands-Sugar Land","Austin County",NA,4.71393880524527
"489","County","Barber County","KS",NA,"Barber County",NA,-2.73305954825462
"490","County","Barnes County","ND",NA,"Barnes County",NA,0.601509433962266
"491","County","Barron County","WI",NA,"Barron County",NA,1.6615811373093
"492","County","Barrow County","GA","Atlanta-Sandy Springs-Roswell","Barrow County",NA,5.85375722543353
"493","County","Barton County","KS","Great Bend","Barton County",NA,1.4175
"494","County","Bartow County","GA","Atlanta-Sandy Springs-Roswell","Bartow County",NA,12.5172413793103
"495","County","Baxter County","AR","Mountain Home","Baxter County",NA,0.501536098310296
"496","County","Baylor County","TX",NA,"Baylor County",NA,3.08149405772495
"497","County","Beaver County","OK",NA,"Beaver County",NA,-5.77545691906005
"498","County","Beaver County","PA","Pittsburgh","Beaver County",NA,5.32213294375457
"499","County","Becker County","MN",NA,"Becker County",NA,2.65658445788739
"500","County","Benton County","AR","Fayetteville-Springdale-Rogers","Benton County",NA,12.0261256253474
"501","County","Benton County","IA","Cedar Rapids","Benton County",NA,1.07991803278689
"502","County","Benton County","IN","Lafayette-West Lafayette","Benton County",NA,8.31002638522427
"503","County","Benton County","MN","St. Cloud","Benton County",NA,6.88060507833603
"504","County","Benton County","OR","Corvallis","Benton County",NA,2.87410586552217
"505","County","Benton County","TN",NA,"Benton County",NA,4.30492676431424
"506","County","Benton County","WA","Kennewick-Richland","Benton County",NA,3.75254582484725
"507","County","Benzie County","MI","Traverse City","Benzie County",NA,4.65636654235482
"508","County","Bergen County","NJ","New York-Newark-Jersey City","Bergen County",NA,6.02145002145003
"509","County","Blaine County","ID","Hailey","Blaine County",NA,4.14010743061772
"510","County","Blaine County","MT",NA,"Blaine County",NA,1.22338204592902
"511","County","Blanco County","TX",NA,"Blanco County",NA,-1.10019518542616
"512","County","Blount County","AL","Birmingham-Hoover","Blount County",NA,1.4639027877055
"513","County","Blount County","TN","Knoxville","Blount County",NA,4.45540166204985
"514","County","Bonner County","ID","Sandpoint","Bonner County",NA,1.67298245614036
"515","County","Bosque County","TX",NA,"Bosque County",NA,1.49172576832151
"516","County","Branch County","MI","Coldwater","Branch County",NA,7.14285714285714
"517","County","Brazos County","TX","College Station-Bryan","Brazos County",NA,3.00284360189573
"518","County","Bremer County","IA","Waterloo-Cedar Falls","Bremer County",NA,-8.33992583436341
"519","County","Broome County","NY","Binghamton","Broome County",NA,-0.601908065915002
"520","County","Bureau County","IL","Ottawa-Peru","Bureau County",NA,-4.71638141809291
"521","County","Butler County","KS","Wichita","Butler County",NA,1.65952380952381
"522","County","Butler County","MO","Poplar Bluff","Butler County",NA,2.87827557058327
"523","County","Butler County","OH","Cincinnati","Butler County",NA,5.30105633802818
"524","County","Cabell County","WV","Huntington-Ashland","Cabell County",NA,-0.271383315733897
"525","County","Camden County","GA","St. Marys","Camden County",NA,3.92569659442725
"526","County","Camden County","MO",NA,"Camden County",NA,0.893905191873579
"527","County","Camden County","NJ","Philadelphia-Camden-Wilmington","Camden County",NA,8.44527649769584
"528","County","Cannon County","TN","Nashville-Davidson--Murfreesboro--Franklin","Cannon County",NA,8.7820957668286
"529","County","Canyon County","ID","Boise City","Canyon County",NA,2.11350574712643
"530","County","Carbon County","MT","Billings","Carbon County",NA,3.86945812807882
"531","County","Carbon County","PA","Allentown-Bethlehem-Easton","Carbon County",NA,6.98287671232876
"532","County","Carson County","TX","Amarillo","Carson County",NA,-7.15254237288135
"533","County","Carter County","OK","Ardmore","Carter County",NA,1.89413118527042
"534","County","Carter County","TN","Johnson City","Carter County",NA,1.91079393398752
"535","County","Carver County","MN","Minneapolis-St. Paul-Bloomington","Carver County",NA,5.56148916692096
"536","County","Cassia County","ID","Burley","Cassia County",NA,4.67604049493813
"537","County","Cayuga County","NY","Auburn","Cayuga County",NA,3.77328936521022
"538","County","Chelan County","WA","Wenatchee","Chelan County",NA,3.20723047127178
"539","County","Citrus County","FL","Homosassa Springs","Citrus County",NA,6.04572564612327
"540","County","Clarke County","GA","Athens-Clarke County","Clarke County",NA,4.38368055555556
"541","County","Clarke County","MS","Meridian","Clarke County",NA,5.35671100362758
"542","County","Clarke County","VA","Washington-Arlington-Alexandria","Clarke County",NA,4.20221266133989
"543","County","Coffee County","GA","Douglas","Coffee County",NA,4.65342960288808
"544","County","Coffee County","TN","Tullahoma-Manchester","Coffee County",NA,-0.00514705882352917
"545","County","Collin County","TX","Dallas-Fort Worth-Arlington","Collin County",NA,5.54116558741906
"546","County","Colusa County","CA",NA,"Colusa County",NA,4.90036231884059
"547","County","Copiah County","MS","Jackson","Copiah County",NA,10.0601173020528
"548","County","Coweta County","GA","Atlanta-Sandy Springs-Roswell","Coweta County",NA,6.57542168674699
"549","County","Craven County","NC","New Bern","Craven County",NA,4.64822404371585
"550","County","Custer County","MT",NA,"Custer County",NA,3.62543432939542
"551","County","Custer County","OK","Weatherford","Custer County",NA,4.57062146892655
"552","County","Dakota County","MN","Minneapolis-St. Paul-Bloomington","Dakota County",NA,6.05933429811867
"553","County","Dallas County","AR",NA,"Dallas County",NA,18.7468123861567
"554","County","Dallas County","IA","Des Moines-West Des Moines","Dallas County",NA,4.94554883318927
